cliente_id,data_compra,valor
780,2026-04-10,259.18
780,2026-04-04,504.62
781,2025-12-06,152.16
781,2025-10-09,285.26
781,2025-09-19,145.69
781,2025-09-03,181.06
781,2025-08-21,225.06
781,2025-07-21,181.32
781,2025-07-14,711.12
781,2025-06-30,236.41
782,2025-10-24,251.59
782,2025-09-12,342.29
782,2025-07-23,240.55
783,2025-10-17,347.54
783,2025-10-14,321.18
783,2025-10-11,498.3
783,2025-10-09,190.55
784,2026-05-31,251.11
784,2026-05-23,209.98
784,2026-05-21,490.22
784,2026-05-02,460.89
784,2026-04-27,320.29
784,2026-04-16,604.35
784,2026-04-15,641.14
784,2026-03-23,455.72
784,2026-03-14,656.0
784,2026-02-22,786.64
784,2026-02-14,548.95
784,2026-02-07,738.34
784,2026-01-31,312.15
784,2026-01-02,444.0
784,2025-12-24,455.93
784,2025-12-13,720.84
784,2025-11-05,427.11
784,2025-10-31,458.44
784,2025-10-30,1012.38
784,2025-10-19,150.82
784,2025-10-13,327.95
785,2025-11-19,120.18
785,2025-10-23,255.44
785,2025-05-31,346.75
785,2025-05-01,227.59
785,2025-01-20,164.89
786,2025-08-04,188.04
786,2025-04-19,124.77
786,2025-04-06,136.39
787,2026-05-26,289.78
787,2026-05-21,350.06
787,2026-05-20,327.71
787,2026-04-23,457.75
787,2026-04-22,587.71
787,2026-04-17,726.51
787,2026-04-03,699.86
787,2026-04-02,330.63
787,2026-03-27,399.02
787,2026-03-09,460.69
787,2026-03-08,586.39
788,2025-07-05,83.07
788,2025-04-02,167.12
788,2025-03-06,164.78
788,2025-02-22,374.43
788,2025-01-09,696.6
789,2026-02-01,283.76
789,2025-09-29,420.01
790,2026-04-07,233.42
791,2026-06-18,424.29
791,2026-06-18,420.39
791,2026-06-18,175.58
791,2026-06-16,294.26
791,2026-06-14,277.44
791,2026-06-12,300.99
791,2026-06-10,409.47
791,2026-06-10,771.83
791,2026-06-10,783.98
791,2026-06-08,187.64
791,2026-06-07,496.67
791,2026-06-06,224.5
791,2026-06-05,816.59
792,2026-03-08,164.34
792,2026-02-13,270.08
792,2025-12-31,253.41
792,2025-12-18,203.6
792,2025-11-30,348.11
792,2025-09-18,413.08
792,2025-08-30,280.66
792,2025-08-26,260.11
792,2025-08-12,342.32
792,2025-07-03,151.51
793,2026-04-13,267.26
793,2026-03-14,840.21
793,2025-12-10,242.32
794,2026-05-22,168.9
794,2026-04-08,174.23
794,2026-02-16,342.12
794,2025-10-02,415.47
794,2025-09-20,127.84
795,2026-04-18,317.09
795,2026-01-18,164.67
795,2025-08-10,236.15
795,2025-02-18,543.76
795,2025-02-03,249.65
795,2025-01-28,392.53
795,2024-09-22,270.19
796,2025-09-13,341.84
796,2025-09-11,270.85
796,2025-09-09,420.76
796,2025-08-27,168.55
797,2025-12-27,47.57
797,2025-12-22,230.56
797,2025-11-11,115.75
797,2025-08-29,168.24
797,2025-06-26,186.97
798,2026-05-20,516.8
798,2026-02-21,331.19
798,2025-11-27,411.68
799,2025-08-26,169.03
799,2025-08-19,441.22
799,2025-08-19,500.71
799,2025-08-18,186.86
799,2025-08-13,240.49
799,2025-07-09,280.49
799,2025-07-03,231.9
799,2025-07-02,578.61
799,2025-06-20,232.39
800,2025-07-15,290.89
800,2025-07-05,159.75
800,2025-06-04,252.15
800,2025-05-24,326.74
800,2025-03-06,267.66
800,2024-12-17,213.52
801,2026-05-07,299.46
801,2026-04-21,272.78
801,2025-12-18,232.0
801,2025-12-14,389.01
801,2025-12-03,232.93
801,2025-10-01,218.56
801,2025-07-09,372.89
801,2025-05-29,379.62
801,2025-05-21,387.88
801,2025-04-19,626.65
802,2026-02-10,210.8
802,2025-12-15,137.27
803,2025-10-15,258.28
803,2025-03-18,145.68
804,2026-03-12,282.15
804,2025-12-26,98.09
804,2025-12-21,123.33
805,2026-02-01,305.3
805,2025-11-10,226.3
806,2026-05-23,152.49
806,2026-04-19,710.9
806,2026-04-09,465.08
806,2026-03-23,974.73
806,2026-03-09,266.61
806,2026-02-21,922.78
806,2026-02-07,259.09
806,2026-02-01,1066.12
806,2026-01-19,326.33
806,2026-01-17,103.11
806,2026-01-04,611.99
807,2026-05-20,692.24
807,2026-02-26,131.25
807,2025-11-17,290.03
808,2026-03-30,499.6
808,2026-02-01,234.18
808,2026-01-25,349.05
808,2026-01-25,90.83
808,2025-12-23,883.74
808,2025-12-23,686.66
808,2025-11-21,851.74
808,2025-08-20,245.73
808,2025-07-27,209.67
809,2026-06-01,138.71
809,2026-03-18,329.26
809,2026-03-10,65.84
809,2025-12-04,608.69
809,2025-06-26,304.32
809,2025-06-10,443.7
809,2025-03-17,655.99
809,2025-01-13,592.22
809,2025-01-06,708.22
809,2024-11-11,402.02
809,2024-09-22,587.57
809,2024-09-20,155.1
809,2024-08-29,174.53
809,2024-06-25,310.71
810,2026-03-03,86.35
810,2025-12-29,369.69
810,2025-10-27,224.21
810,2025-10-18,266.31
810,2025-08-09,96.9
810,2025-05-18,81.54
811,2026-06-03,605.3
811,2026-05-24,569.8
811,2026-05-22,968.22
811,2026-03-18,394.49
811,2026-02-24,78.01
811,2026-02-15,133.07
811,2026-01-09,336.22
811,2026-01-02,305.53
811,2025-11-28,617.28
811,2025-11-19,462.85
812,2026-04-19,481.91
812,2026-03-17,432.14
812,2026-02-13,151.27
812,2025-11-09,515.81
812,2025-06-30,459.45
812,2025-06-07,767.79
813,2026-03-21,288.64
813,2026-03-08,438.64
813,2026-02-26,570.99
813,2026-02-04,452.27
813,2025-12-10,409.92
813,2025-12-05,209.97
813,2025-09-22,212.29
814,2026-05-08,191.63
814,2026-04-01,406.26
814,2025-12-07,410.54
814,2025-11-19,112.62
814,2025-11-07,339.09
814,2025-10-26,495.57
814,2025-09-28,335.1
814,2025-09-11,657.62
814,2025-04-21,366.67
814,2025-02-09,216.95
814,2025-02-09,250.94
814,2024-12-28,178.19
814,2024-12-18,301.69
814,2024-11-22,265.25
814,2024-10-29,259.44
815,2025-11-25,154.57
815,2025-10-27,54.13
815,2025-10-10,212.18
815,2025-09-17,116.95
815,2025-07-14,222.29
816,2026-03-19,121.86
816,2026-03-16,173.15
816,2026-01-25,573.12
816,2026-01-15,363.23
816,2026-01-02,284.27
816,2025-06-05,210.29
816,2025-04-26,130.43
816,2025-03-23,187.53
816,2025-02-25,310.2
816,2025-02-23,160.99
816,2024-12-07,293.16
817,2025-09-22,211.87
817,2025-07-04,232.33
817,2025-05-25,584.29
817,2025-01-27,266.71
818,2025-12-18,157.35
818,2025-12-12,151.68
818,2025-12-06,223.95
818,2025-11-05,177.53
818,2025-09-26,659.7
818,2025-09-13,339.95
818,2025-07-20,406.49
819,2025-08-31,214.72
819,2024-11-11,210.68
820,2026-03-18,441.02
820,2026-03-14,295.64
820,2026-02-05,239.28
820,2026-01-09,908.74
820,2026-01-07,91.89
821,2026-01-03,343.01
821,2025-12-22,70.72
821,2025-11-15,57.25
822,2026-03-26,1105.55
822,2026-03-25,668.09
822,2026-03-21,981.09
822,2026-03-09,148.43
822,2026-01-26,126.02
822,2025-12-26,375.87
822,2025-12-24,1179.76
822,2025-12-08,667.01
822,2025-12-05,552.67
823,2026-02-14,631.53
823,2024-10-12,447.16
823,2024-08-24,275.75
823,2024-08-23,87.22
824,2025-09-22,92.88
824,2025-06-27,129.76
824,2025-06-11,519.26
824,2025-05-23,261.57
825,2026-06-03,201.89
825,2026-05-01,619.68
825,2026-04-24,402.41
825,2026-03-21,171.96
825,2026-03-20,309.07
825,2025-11-30,238.02
826,2025-11-28,246.08
826,2025-03-18,129.29
827,2026-05-19,256.18
827,2025-11-01,473.67
827,2025-10-08,439.97
827,2025-08-18,254.58
827,2025-08-14,261.57
827,2025-06-08,411.28
827,2025-04-23,460.45
827,2024-12-30,199.9
827,2024-11-08,86.97
827,2024-10-05,341.59
827,2024-09-02,222.17
828,2026-04-11,105.57
828,2026-03-18,378.36
828,2026-02-21,332.65
828,2026-02-20,629.06
828,2026-02-17,300.83
828,2026-01-24,318.73
829,2026-03-11,471.86
829,2026-01-30,213.66
829,2026-01-22,299.68
829,2026-01-20,250.88
829,2025-12-29,341.84
829,2025-12-10,186.3
829,2025-11-17,774.19
829,2025-11-08,637.16
829,2025-11-04,147.08
829,2025-11-03,958.51
829,2025-09-25,347.89
829,2025-08-30,228.56
829,2025-07-11,35.88
829,2025-04-18,796.55
830,2026-05-30,301.67
830,2026-05-29,82.03
830,2026-05-28,1051.5
830,2026-05-26,123.46
830,2026-05-22,499.55
830,2026-05-14,363.28
830,2026-05-11,232.22
830,2026-05-05,328.93
830,2026-04-20,1124.78
830,2026-03-19,267.34
830,2026-02-24,399.98
830,2026-02-24,647.69
830,2026-01-31,837.01
830,2026-01-22,320.4
830,2026-01-21,325.45
830,2026-01-09,513.59
831,2026-05-24,287.64
831,2026-02-17,183.41
831,2026-02-06,938.06
831,2026-01-28,282.96
831,2026-01-11,1031.88
831,2026-01-10,201.95
831,2025-10-16,294.07
831,2025-10-07,357.49
831,2025-10-06,148.95
831,2025-09-21,577.03
831,2025-06-12,176.02
831,2025-02-19,879.94
831,2025-01-22,1033.27
832,2026-05-29,279.88
832,2026-04-20,237.26
833,2026-04-24,257.15
833,2026-04-12,295.44
833,2026-04-09,458.12
833,2026-03-30,442.41
833,2026-03-26,556.91
833,2026-03-18,354.99
833,2026-03-01,336.52
833,2026-02-12,498.79
833,2026-02-05,379.97
833,2026-01-16,663.86
833,2025-12-27,288.9
834,2025-12-21,121.24
834,2025-10-17,347.61
834,2025-06-03,286.06
834,2025-02-27,203.82
835,2026-05-13,54.81
835,2026-05-06,103.78
835,2026-03-19,241.13
835,2026-01-19,258.06
836,2026-01-16,222.85
836,2026-01-15,807.59
836,2025-12-28,334.43
836,2025-11-25,189.27
836,2025-10-28,161.43
836,2025-09-26,405.24
836,2025-09-07,184.95
836,2025-09-01,307.11
837,2025-08-29,276.84
837,2025-08-04,123.69
837,2025-08-02,226.39
837,2025-07-27,609.2
837,2025-07-08,555.76
837,2025-06-24,354.99
837,2025-06-08,330.63
837,2025-06-02,528.24
837,2025-04-20,315.38
837,2025-04-19,177.86
837,2025-03-28,185.26
837,2025-03-18,224.15
838,2025-10-06,549.36
838,2025-09-27,595.89
838,2025-09-13,268.78
838,2025-07-07,279.04
839,2024-12-30,65.09
840,2026-04-04,233.78
840,2026-04-02,243.68
840,2026-03-23,423.74
840,2026-03-18,536.15
840,2026-03-06,354.32
840,2026-03-06,385.83
840,2026-03-04,287.57
841,2026-03-29,283.25
841,2025-12-16,169.97
841,2025-11-20,117.82
841,2025-09-14,341.24
841,2025-08-12,218.42
842,2026-05-01,178.87
842,2026-03-20,283.58
842,2026-03-13,143.12
842,2026-01-14,313.21
842,2025-12-19,291.57
842,2025-12-06,161.51
842,2025-11-07,189.56
842,2025-10-09,171.81
842,2025-09-29,164.99
842,2025-08-08,460.5
843,2026-02-03,461.57
843,2025-10-10,54.11
844,2025-08-23,198.02
844,2025-07-21,253.44
844,2025-06-29,315.55
844,2025-04-26,197.65
845,2025-08-29,213.46
845,2025-06-08,304.66
845,2025-03-28,130.79
845,2025-01-08,178.18
845,2024-12-27,205.31
845,2024-12-20,442.0
846,2025-02-16,352.94
846,2024-09-14,201.64
847,2026-06-22,374.27
847,2026-06-03,564.48
847,2026-05-22,527.22
847,2026-05-10,752.25
847,2026-05-04,651.01
847,2026-04-19,916.25
847,2026-04-15,233.42
847,2026-03-21,137.71
847,2026-03-20,485.16
847,2026-03-13,185.89
847,2026-03-06,476.5
848,2026-03-27,637.52
848,2026-03-11,108.05
848,2026-02-12,463.49
849,2026-06-08,299.65
849,2026-05-29,149.14
849,2026-05-13,56.16
849,2026-05-11,269.88
849,2026-05-10,374.6
849,2026-03-22,405.56
850,2025-10-08,443.08
850,2025-09-22,212.8
851,2026-04-16,363.38
851,2026-03-01,451.52
851,2026-02-13,1328.42
851,2026-02-08,221.95
851,2026-02-02,182.65
851,2026-01-25,327.17
851,2025-12-13,157.88
851,2025-12-13,672.14
851,2025-12-11,271.43
851,2025-11-10,130.13
851,2025-10-21,203.29
852,2025-11-13,196.05
852,2025-11-10,76.85
852,2025-10-17,126.98
852,2025-10-08,166.67
853,2026-03-25,141.92
853,2025-04-05,360.39
854,2026-05-04,160.38
854,2026-04-26,427.77
854,2026-04-24,125.7
854,2026-03-22,106.77
854,2026-03-04,288.45
854,2025-09-30,320.76
854,2025-07-05,313.73
854,2025-06-06,378.1
854,2025-05-18,431.99
855,2025-09-30,199.44
855,2025-09-10,333.24
855,2025-08-10,546.25
856,2026-03-25,523.24
856,2026-03-17,229.95
856,2026-02-26,407.24
856,2026-01-27,1108.68
856,2025-08-27,723.71
856,2025-08-26,474.5
856,2025-08-04,550.83
856,2025-07-12,88.65
856,2025-04-13,527.92
856,2025-02-07,192.63
856,2025-01-26,104.47
857,2025-12-24,132.82
858,2026-05-13,186.58
858,2026-04-28,98.96
858,2026-04-23,290.54
858,2026-04-17,41.12
859,2026-04-11,221.3
859,2026-01-18,379.34
859,2024-11-19,282.63
859,2024-10-03,183.04
859,2024-08-10,348.69
860,2026-03-30,96.56
860,2026-03-27,146.45
860,2025-08-13,378.74
860,2025-06-22,106.4
860,2025-05-15,204.43
860,2025-03-21,313.55
860,2025-03-06,187.52
861,2026-01-29,404.79
861,2025-12-28,280.47
861,2025-11-02,462.21
862,2026-05-02,93.43
862,2026-04-02,244.6
863,2026-01-21,174.35
863,2026-01-12,229.58
863,2025-12-12,389.12
864,2026-01-10,321.73
864,2026-01-05,291.42
864,2025-10-12,372.05
864,2025-10-07,491.41
865,2026-05-07,372.41
865,2026-05-01,449.1
865,2026-01-17,149.3
865,2026-01-07,201.04
865,2025-12-17,1176.12
865,2025-11-15,311.57
865,2025-10-03,401.22
865,2025-07-05,430.26
865,2025-06-28,341.58
865,2025-05-14,734.05
866,2026-02-16,219.42
866,2026-02-11,110.99
867,2026-02-02,120.47
867,2026-01-09,346.81
868,2026-05-27,211.66
868,2026-04-18,424.04
868,2026-04-15,211.38
868,2026-03-25,398.46
868,2026-03-22,281.38
868,2026-03-05,150.19
868,2025-12-20,257.14
868,2025-11-30,1051.42
868,2025-11-09,367.3
868,2025-09-27,359.14
868,2025-06-18,278.6
868,2025-06-16,445.66
868,2025-03-10,945.44
868,2025-01-28,384.84
869,2026-06-02,474.38
869,2026-02-09,583.78
869,2025-08-22,474.24
869,2025-03-14,156.93
870,2026-03-29,282.78
870,2026-01-13,194.31
870,2025-11-19,247.09
870,2025-07-24,367.36
870,2025-06-01,82.87
871,2026-04-04,309.04
872,2026-05-07,526.3
872,2026-03-28,253.62
872,2026-02-16,627.01
872,2026-01-21,989.19
872,2025-12-21,66.56
872,2025-12-05,419.41
872,2025-11-26,331.85
872,2025-09-28,330.52
872,2025-08-23,344.59
872,2025-06-30,165.64
872,2025-05-16,301.36
872,2025-04-17,320.94
872,2025-03-20,405.89
873,2026-01-05,219.45
873,2025-12-26,182.97
873,2025-12-14,268.35
873,2025-10-20,142.05
873,2025-10-10,205.81
874,2025-09-17,370.86
874,2025-09-15,467.02
874,2025-09-11,296.25
874,2025-09-07,242.62
874,2025-09-07,329.19
875,2025-11-13,891.88
875,2024-12-02,204.77
875,2024-11-18,275.32
875,2024-09-22,249.32
875,2024-09-05,127.42
875,2024-07-02,162.95
876,2026-05-06,276.7
876,2026-04-14,405.38
876,2026-04-10,421.84
876,2026-03-22,269.28
876,2026-03-14,213.42
876,2026-02-22,249.69
877,2026-05-23,315.19
877,2026-05-10,452.51
877,2026-04-07,502.13
877,2026-03-27,354.26
877,2026-03-23,397.2
877,2026-03-06,332.37
877,2026-02-05,339.49
877,2026-02-03,714.05
877,2026-02-03,728.82
878,2025-12-16,369.52
878,2025-08-22,440.0
878,2025-05-24,378.63
878,2025-03-15,313.16
878,2025-02-22,126.79
878,2024-12-24,285.88
879,2025-07-08,184.64
879,2025-05-23,185.76
879,2025-05-09,339.79
879,2025-04-07,529.71
879,2025-03-17,244.46
880,2026-01-01,145.23
880,2025-12-23,203.82
880,2025-10-06,468.58
880,2025-07-16,183.69
880,2025-01-20,354.54
880,2024-12-04,242.06
881,2026-05-23,690.85
881,2026-05-23,185.38
881,2026-05-22,636.4
881,2026-05-18,379.07
881,2026-05-17,943.41
881,2026-05-13,610.73
881,2026-05-13,192.85
882,2026-06-06,425.76
882,2026-05-10,850.2
882,2026-05-08,364.91
882,2026-05-08,109.43
882,2026-05-01,124.16
882,2026-04-29,143.88
882,2026-04-27,249.69
882,2026-04-14,158.59
882,2026-04-10,910.54
882,2026-03-07,483.66
882,2026-02-16,335.73
882,2026-02-10,480.33
882,2026-01-21,311.94
882,2026-01-14,745.22
882,2026-01-04,308.3
882,2025-12-23,483.39
882,2025-12-07,930.29
882,2025-12-05,754.46
882,2025-12-04,1100.53
882,2025-12-02,193.62
883,2026-05-17,310.36
883,2025-08-20,97.74
883,2024-07-14,114.39
883,2024-07-13,105.48
884,2025-08-25,75.0
884,2025-06-12,140.21
885,2026-03-11,356.1
885,2024-10-15,112.79
886,2026-02-10,243.72
886,2025-12-19,248.8
886,2025-11-25,153.31
887,2025-08-31,38.74
887,2025-07-03,183.57
887,2025-03-03,76.31
888,2026-04-29,579.66
888,2026-04-16,672.81
888,2026-04-15,553.48
888,2026-04-05,175.39
888,2026-03-25,320.99
888,2025-10-26,291.29
888,2025-10-21,160.83
888,2025-09-05,181.18
888,2025-08-23,539.48
888,2025-08-21,260.66
888,2025-08-02,445.61
888,2025-07-19,262.29
888,2025-03-07,473.59
888,2025-02-07,459.47
889,2025-09-30,277.04
889,2025-06-19,314.57
889,2025-06-17,352.87
890,2026-03-09,103.3
890,2025-12-27,326.84
890,2025-12-03,161.37
890,2025-11-07,251.52
890,2025-10-05,168.68
890,2025-09-01,395.29
890,2025-08-05,224.15
890,2025-07-02,203.83
890,2025-06-09,114.51
890,2025-05-30,240.91
890,2025-05-27,361.02
890,2025-04-02,272.8
890,2025-01-26,51.88
891,2026-02-17,187.92
891,2026-02-08,206.45
891,2026-02-02,375.74
891,2026-01-19,151.42
891,2026-01-12,150.32
891,2026-01-05,676.67
891,2025-10-08,290.33
892,2026-05-11,592.46
892,2026-04-24,1269.76
892,2026-02-26,732.15
892,2026-02-07,333.31
892,2026-02-04,387.36
892,2025-11-23,476.11
892,2025-10-18,341.2
892,2025-09-08,221.28
892,2025-08-10,320.76
892,2025-07-26,378.24
892,2025-07-10,193.38
892,2025-07-01,623.89
892,2025-06-20,508.4
892,2025-06-15,408.66
893,2026-06-02,265.69
893,2026-05-31,196.77
893,2026-05-24,200.0
893,2026-05-22,591.83
893,2026-05-21,172.32
893,2026-05-11,221.17
894,2026-02-10,318.3
894,2026-01-12,194.35
894,2025-12-23,98.96
894,2025-11-13,606.38
894,2025-11-01,222.25
894,2025-10-31,236.42
895,2025-02-02,95.2
895,2025-02-01,186.0
895,2025-01-19,116.33
895,2025-01-03,129.06
895,2024-12-29,201.47
895,2024-12-05,280.68
895,2024-12-04,65.19
896,2026-02-08,133.14
896,2025-08-21,366.81
896,2025-08-15,225.31
897,2026-04-17,488.55
897,2026-04-08,144.74
897,2026-02-03,266.05
897,2025-11-03,417.52
897,2025-10-09,186.01
897,2025-09-23,376.18
897,2025-09-11,61.52
897,2025-06-19,605.7
898,2026-04-05,536.33
898,2026-02-06,549.04
898,2026-02-02,69.41
898,2025-10-06,174.44
898,2025-09-26,369.3
898,2025-08-17,144.55
898,2025-02-20,323.23
898,2025-02-20,58.4
898,2025-02-08,411.94
898,2024-11-27,550.94
899,2026-05-28,626.03
899,2026-05-05,295.6
899,2026-05-05,515.14
899,2026-04-21,279.56
899,2026-04-16,166.34
899,2026-04-06,264.04
899,2026-03-22,312.72
900,2026-02-13,189.16
900,2025-08-06,215.41
900,2025-07-09,192.87
901,2025-09-27,517.7
901,2025-09-12,289.75
901,2025-05-20,184.8
901,2025-01-14,612.4
902,2025-07-10,413.1
902,2025-04-04,105.76
902,2024-10-11,475.16
903,2026-03-30,70.08
903,2026-03-29,343.4
903,2026-02-28,193.48
903,2026-02-26,227.86
903,2025-08-28,161.95
903,2024-11-20,811.95
903,2024-09-23,281.35
904,2026-04-03,177.02
904,2025-04-05,65.99
904,2025-03-22,214.88
905,2025-08-17,319.7
905,2025-08-16,390.45
905,2025-03-17,379.25
906,2026-06-10,353.1
906,2026-06-10,411.6
906,2026-06-04,824.17
906,2026-06-03,228.48
906,2026-05-27,83.62
906,2026-05-24,221.24
906,2026-05-22,148.66
906,2026-05-22,1039.56
907,2026-02-05,398.04
907,2026-02-03,209.67
907,2026-01-02,275.91
907,2025-09-04,318.89
908,2026-05-28,251.1
908,2025-05-31,163.3
909,2025-02-17,265.39
909,2025-01-15,113.76
909,2024-08-21,168.64
909,2024-07-17,107.43
910,2026-02-27,241.38
910,2026-02-19,393.16
910,2026-01-05,291.33
910,2025-12-09,67.4
910,2025-11-18,451.1
910,2025-10-22,436.88
910,2025-06-07,694.66
911,2026-04-27,440.18
911,2026-04-03,198.01
911,2026-04-01,183.98
911,2026-01-22,109.3
911,2026-01-18,274.68
911,2026-01-10,244.53
912,2026-05-11,192.44
912,2025-11-09,172.61
912,2025-05-22,250.9
912,2024-09-08,88.53
913,2026-01-02,134.0
913,2025-12-22,136.93
913,2025-11-25,194.57
914,2026-04-09,134.19
914,2026-03-16,228.59
914,2026-02-19,402.33
914,2026-02-14,529.49
914,2026-02-13,148.87
914,2026-02-03,842.0
914,2026-01-31,306.14
914,2026-01-09,268.6
914,2025-11-30,687.76
914,2025-11-30,205.04
914,2025-11-20,390.9
914,2025-11-07,700.28
914,2025-10-26,394.66
914,2025-10-18,462.61
915,2026-03-13,309.22
915,2026-02-23,501.09
915,2025-12-20,351.45
915,2025-08-13,300.25
915,2025-07-26,332.7
915,2025-07-19,291.19
915,2025-06-21,286.65
915,2025-05-21,95.68
915,2025-04-17,734.71
915,2025-04-04,353.53
915,2025-03-27,633.73
916,2026-05-02,233.79
916,2025-05-31,158.12
917,2026-02-09,283.64
917,2025-02-06,171.66
917,2024-12-18,166.24
917,2024-12-18,440.38
918,2026-03-08,253.77
918,2026-03-06,428.31
918,2026-02-04,234.31
918,2026-01-25,184.35
918,2025-12-14,591.9
918,2025-11-03,583.0
918,2025-10-15,324.46
918,2025-07-09,641.89
918,2025-05-12,48.55
918,2025-05-03,354.68
918,2025-04-01,327.09
918,2025-03-17,69.32
919,2025-11-12,281.13
919,2025-04-09,197.32
919,2025-03-08,386.74
919,2025-02-07,413.88
919,2024-08-23,360.67
920,2026-05-19,714.47
920,2026-05-18,836.96
920,2026-04-24,202.98
920,2026-04-06,348.6
920,2026-03-31,513.94
920,2026-03-20,347.35
920,2026-02-15,320.01
920,2026-02-13,272.96
920,2025-12-15,560.77
920,2025-12-06,250.32
920,2025-12-01,338.47
920,2025-11-08,893.16
920,2025-08-06,182.96
920,2025-07-06,140.52
920,2025-06-29,764.52
920,2025-05-15,612.83
920,2025-04-26,652.79
921,2026-05-31,177.0
921,2026-05-30,77.27
921,2026-05-09,120.79
921,2026-04-25,114.39
921,2026-03-27,263.23
922,2026-01-02,202.56
922,2025-11-02,97.87
922,2025-08-12,447.87
922,2025-05-02,245.93
922,2025-02-10,134.76
923,2026-05-14,388.25
923,2026-03-29,863.41
923,2026-03-26,533.19
923,2026-03-26,316.26
923,2026-01-30,439.64
923,2025-12-23,301.19
923,2025-12-14,217.52
923,2025-12-08,164.03
923,2025-11-28,432.79
923,2025-10-24,88.54
923,2025-10-22,480.85
923,2025-10-16,231.55
923,2025-08-01,414.67
923,2025-06-17,231.9
923,2025-06-17,485.07
924,2026-05-14,1418.53
924,2026-03-18,503.91
924,2026-02-27,539.4
924,2026-02-25,246.35
924,2025-12-22,260.52
924,2025-12-19,446.95
924,2025-11-24,547.51
924,2025-10-08,595.35
924,2025-07-28,554.85
924,2025-05-26,706.1
925,2026-05-02,245.22
925,2026-04-23,372.9
925,2026-03-05,142.0
925,2026-02-27,151.98
926,2025-01-25,298.62
926,2025-01-06,155.42
927,2025-12-14,142.19
927,2025-10-28,295.07
927,2025-10-09,148.82
927,2024-12-27,360.41
927,2024-10-11,259.82
928,2025-10-12,255.49
928,2025-09-30,284.36
928,2025-06-19,373.44
929,2026-05-31,583.78
929,2026-05-25,521.53
929,2026-05-23,243.95
929,2026-05-23,453.04
929,2026-05-16,292.93
930,2025-05-17,148.29
930,2025-03-20,235.87
930,2025-03-17,397.78
930,2025-02-02,272.16
930,2025-01-12,194.36
931,2026-03-14,460.25
931,2026-02-27,56.36
931,2026-01-16,288.42
931,2025-09-25,708.53
931,2025-08-15,55.56
932,2026-06-14,136.23
932,2026-04-15,324.49
932,2025-03-24,78.4
933,2026-02-17,78.44
933,2026-01-17,203.6
933,2025-10-18,137.84
934,2026-06-05,542.67
934,2026-05-31,331.41
934,2026-05-17,107.03
934,2026-02-07,846.94
934,2025-11-30,400.05
934,2025-08-27,396.24
934,2025-07-28,350.34
934,2025-07-01,387.27
934,2025-05-21,646.87
934,2025-05-13,196.33
934,2025-05-11,559.35
935,2026-02-18,462.69
935,2024-08-22,490.06
936,2026-01-08,190.87
936,2025-11-19,540.25
936,2025-11-13,333.61
936,2025-11-10,353.49
936,2025-08-12,369.87
936,2025-06-27,221.98
936,2025-05-07,241.4
937,2025-12-01,269.66
937,2025-11-26,258.96
937,2025-11-10,208.66
937,2025-10-24,263.84
937,2025-10-16,437.66
937,2025-09-19,271.79
938,2026-01-02,148.98
938,2025-12-29,191.52
938,2025-08-25,222.39
938,2025-07-17,117.45
938,2024-12-25,64.83
939,2026-01-15,319.7
939,2026-01-07,269.99
939,2025-09-30,226.3
939,2024-11-28,313.95
939,2024-08-07,291.1
940,2026-05-26,168.21
940,2026-05-21,195.79
940,2026-05-21,148.15
940,2026-04-21,239.02
940,2026-03-28,183.77
940,2026-03-23,209.23
941,2026-03-28,196.74
941,2025-12-15,54.95
941,2025-12-07,39.03
941,2025-10-20,164.36
942,2026-06-08,433.64
942,2026-05-28,554.72
942,2026-05-25,381.31
942,2026-04-06,353.13
942,2026-04-05,180.33
942,2026-03-19,348.36
942,2026-03-16,307.09
942,2026-02-15,1345.43
942,2026-02-15,134.86
942,2026-01-21,288.23
942,2026-01-07,144.28
942,2025-10-07,496.74
942,2025-09-18,263.75
942,2025-08-05,882.99
942,2025-08-03,336.08
943,2026-01-28,151.59
943,2025-12-31,477.95
943,2025-12-13,288.06
943,2025-04-02,100.72
943,2025-02-10,264.04
944,2026-03-12,118.79
944,2025-12-28,139.26
944,2025-07-16,120.89
944,2025-03-25,228.26
944,2025-02-24,151.8
945,2025-02-08,42.24
945,2025-01-22,191.6
945,2024-08-27,141.11
946,2026-03-03,197.04
946,2026-01-09,195.79
946,2025-11-30,322.26
946,2025-06-25,160.5
946,2025-05-02,129.91
946,2025-04-16,220.47
946,2025-03-05,87.06
946,2025-02-09,131.03
946,2025-01-28,219.44
946,2025-01-23,307.11
946,2025-01-12,219.12
946,2024-12-13,141.25
946,2024-10-28,351.93
947,2026-06-19,175.52
947,2026-06-19,376.53
947,2026-06-19,325.82
947,2026-06-18,175.01
947,2026-06-17,237.19
947,2026-06-17,725.32
947,2026-06-15,174.31
947,2026-06-15,205.3
947,2026-06-15,177.81
948,2026-03-25,428.71
948,2025-12-29,87.81
948,2025-08-26,294.86
948,2025-08-21,246.56
948,2025-05-25,332.1
948,2024-12-30,160.07
949,2026-02-09,130.7
949,2026-02-01,346.72
949,2026-01-18,420.31
949,2026-01-04,343.5
949,2025-12-20,127.71
949,2025-12-19,168.34
950,2025-07-17,711.93
950,2025-07-16,237.26
950,2025-07-08,308.09
950,2025-06-30,222.78
950,2025-05-14,186.12
950,2025-05-10,197.6
950,2025-04-08,312.18
